Hyru,2022-12-19,google-hangouts,Wait actually
Hyru,2022-12-19,google-hangouts,Ayo
kp,2022-12-19,google-hangouts,☹️
KnEx,2022-12-19,google-hangouts,and yeet her
kp,2022-12-19,google-hangouts,She is a tiny woman
kp,2022-12-19,google-hangouts,You probably easily could
KnEx,2022-12-19,google-hangouts,I'm gonna pick your mom up
kp,2022-12-19,google-hangouts,<@280096466654199812> I’m gonna pick your mom up
KnEx,2022-12-19,google-hangouts,I called him
KnEx,2022-12-19,google-hangouts,oh alex knows
Hyru,2022-12-19,google-hangouts,<@399016350946820097> he’s gonna pick u up
KnEx,2022-12-19,google-hangouts,<@551191555411804171> I'm gonna pick you up
KnEx,2022-12-19,google-hangouts,<@535994976656687164> I'm gonna pick you up
Hyru,2022-12-19,google-hangouts,Should do so now
KnEx,2022-12-19,google-hangouts,Aaron didn't answer
KnEx,2022-12-19,google-hangouts,I just gotta pick ppl up
KnEx,2022-12-19,google-hangouts,ye
kp,2022-12-19,google-hangouts,meet at eric restaurant then I’ll drive cool good plan
KnEx,2022-12-19,google-hangouts,we can meet at erics
kp,2022-12-19,google-hangouts,Okay I’ll drive
kp,2022-12-19,google-hangouts,I prob can
kp,2022-12-19,google-hangouts,Oh yeah
kp,2022-12-19,google-hangouts,Naur
KnEx,2022-12-19,google-hangouts,or can you fit everyone unto your car kait?
Hyru,2022-12-19,google-hangouts,Pls keep her away from me 🤠
KnEx,2022-12-19,google-hangouts,yeah smthn like that
kp,2022-12-19,google-hangouts,If we meet at eric restaurant I’ll leave my car or smth
kp,2022-12-19,google-hangouts,Oh yeah idk I gotta drive somewhere so idk
Hyru,2022-12-19,google-hangouts,She at home rn
KnEx,2022-12-19,google-hangouts,oh meet up at restaurant
KnEx,2022-12-19,google-hangouts,idk I'm assuming kaits gonna be with you eric
kp,2022-12-19,google-hangouts,Can what
KnEx,2022-12-19,google-hangouts,I mean we can ig
Hyru,2022-12-19,google-hangouts,Or meet at maru
Hyru,2022-12-19,google-hangouts,Meet at my restaurant then?
kp,2022-12-19,google-hangouts,Are we meeting at marugame or
CNsquared,2022-12-19,google-hangouts,Yep
Hyru,2022-12-19,google-hangouts,Oki
kp,2022-12-19,google-hangouts,Damn
KnEx,2022-12-19,google-hangouts,I'm gonna pick up like Alex Blake and aaron I think
Hyru,2022-12-19,google-hangouts,At my restaurant rn
kp,2022-12-19,google-hangouts,Oh okay
KnEx,2022-12-19,google-hangouts,yeah
kp,2022-12-19,google-hangouts,is Alex back yet
KnEx,2022-12-19,google-hangouts,do we wanna meet up before we go
Thew,2022-12-19,google-hangouts,Cause it's cold
Thew,2022-12-19,google-hangouts,Soup sounds better
Hyru,2022-12-19,google-hangouts,Sorry thew
Thew,2022-12-19,google-hangouts,Okay 👌
KnEx,2022-12-19,google-hangouts,alex is down for maru
Hyru,2022-12-19,google-hangouts,Soop be hitting diff
Hyru,2022-12-19,google-hangouts,I’m thinking marugame more cus it’s 39 outside rn
KnEx,2022-12-19,google-hangouts,fine
KnEx,2022-12-19,google-hangouts,I'm five with either ig
Hyru,2022-12-19,google-hangouts,At the same time tho are we actually going to in n out tho 😭
its_ash,2022-12-19,google-hangouts,I'm good with either
Hyru,2022-12-19,google-hangouts,Just no cheese or spread
Hyru,2022-12-19,google-hangouts,Lmao
Hyru,2022-12-19,google-hangouts,A borgie
Thew,2022-12-19,google-hangouts,He can
its_ash,2022-12-19,google-hangouts,Can alex have anything besides fries
its_ash,2022-12-19,google-hangouts,Oh ok
its_ash,2022-12-19,google-hangouts,Closes at 9 btw
Hyru,2022-12-19,google-hangouts,u know what I’m not even opposed
Hyru,2022-12-19,google-hangouts,LMAOOOOOOOOO
KnEx,2022-12-19,google-hangouts,this dude
Thew,2022-12-19,google-hangouts,Or we go to in n out lol
Hyru,2022-12-19,google-hangouts,Wanna go some other place then?
Hyru,2022-12-19,google-hangouts,Shouldn’t be that bad right? I mean we’re doing closer to their closing
KnEx,2022-12-19,google-hangouts,I went the other day
Hyru,2022-12-19,google-hangouts,Been a minute
KnEx,2022-12-19,google-hangouts,I hope we can find parking lol
KnEx,2022-12-19,google-hangouts,oh maybe it is
Hyru,2022-12-19,google-hangouts,Is this a marugame angle
KnEx,2022-12-19,google-hangouts,okay so we can get like smthn else lol
Hyru,2022-12-19,google-hangouts,We had ramen the other day 😭
its_ash,2022-12-19,google-hangouts,Where tho
its_ash,2022-12-19,google-hangouts,Am down
CNsquared,2022-12-19,google-hangouts,Japanese?
CNsquared,2022-12-19,google-hangouts,Uh
CNsquared,2022-12-19,google-hangouts,Yeah
its_ash,2022-12-19,google-hangouts,Probably not korean cus Sunday
its_ash,2022-12-19,google-hangouts,Great
Laeloria,2022-12-19,google-hangouts,i might eat at home first
Laeloria,2022-12-19,google-hangouts,call me or something
Laeloria,2022-12-19,google-hangouts,uh
Laeloria,2022-12-19,google-hangouts,im tryna mount a tv
CNsquared,2022-12-19,google-hangouts,Food
KnEx,2022-12-19,google-hangouts,what you want
kp,2022-12-19,google-hangouts,I ate alr u guys choose dinner
CNsquared,2022-12-19,google-hangouts,Down for dinner
CNsquared,2022-12-19,google-hangouts,Im headed back from sj rn
CNsquared,2022-12-19,google-hangouts,Lmao
kp,2022-12-19,google-hangouts,Hmm okay
its_ash,2022-12-19,google-hangouts,You could probably start one lol but I dunno if you could finish it
kp,2022-12-19,google-hangouts,I wanna see if I can do a load of laundry before going lol
its_ash,2022-12-19,google-hangouts,Dunno
kp,2022-12-19,google-hangouts,Where are we going what time are we meeting
bellebuddy,2022-12-18,google-hangouts,GET EM
kp,2022-12-18,google-hangouts,I will bite you at st
KnEx,2022-12-18,google-hangouts,give me a bit
Hyru,2022-12-18,google-hangouts,<@280096466654199812> we at st if u wanna come by
kp,2022-12-18,google-hangouts,PLEASE STOP
kp,2022-12-18,google-hangouts,STOP
kp,2022-12-18,google-hangouts,PLEASE
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,
Hyru,2022-12-18,google-hangouts,Your mom -kp
KnEx,2022-12-18,google-hangouts,what we doing btw
Laeloria,2022-12-18,google-hangouts,tuesday
kp,2022-12-18,google-hangouts,Yeah I got you I’ll throw them in a few hours
bellebuddy,2022-12-18,google-hangouts,Can u throw them to hawaii
bellebuddy,2022-12-18,google-hangouts,Can I get some
KnEx,2022-12-18,google-hangouts,so good
KnEx,2022-12-18,google-hangouts,mmmmmmmmmmmm
Laeloria,2022-12-18,google-hangouts,half cookie half water
Laeloria,2022-12-18,google-hangouts,blend up the cookies in water
kp,2022-12-18,google-hangouts,
KnEx,2022-12-18,google-hangouts,i wanna make an ice blend out of it
kp,2022-12-18,google-hangouts,I’m sure that’s a thing somewhere
KnEx,2022-12-18,google-hangouts,cookie milk tea
KnEx,2022-12-18,google-hangouts,mmmmm
kp,2022-12-18,google-hangouts,Ew
CNsquared,2022-12-18,google-hangouts,Blend them in smoothie and slurp it down
Laeloria,2022-12-18,google-hangouts,gobble gobble
CNsquared,2022-12-18,google-hangouts,Ill gobble them up
kp,2022-12-18,google-hangouts,I’m sure he would love the egg that’s in them
KnEx,2022-12-18,google-hangouts,would
KnEx,2022-12-18,google-hangouts,i think he wold
KnEx,2022-12-18,google-hangouts,do you think alex would like them?
KnEx,2022-12-18,google-hangouts,sounds good
kp,2022-12-18,google-hangouts,cinnamon sugar
KnEx,2022-12-18,google-hangouts,what kind of cookies
kp,2022-12-18,google-hangouts,Do you guys want cookies later my mom and I made a lot they’re v good
kp,2022-12-18,google-hangouts,come after
Hyru,2022-12-18,google-hangouts,I be at da restaurant
KnEx,2022-12-18,google-hangouts,am down btw
kp,2022-12-18,google-hangouts,I’m busy morning and afternoon
kp,2022-12-18,google-hangouts,I can do evening sure
CNsquared,2022-12-18,google-hangouts,Today
KnEx,2022-12-18,google-hangouts,what day exactly is this about lol
Laeloria,2022-12-18,google-hangouts,busy afternoon
Laeloria,2022-12-18,google-hangouts,^
CNsquared,2022-12-18,google-hangouts,Im busy morning but if yall wanna do evening im down
Laeloria,2022-12-17,google-hangouts,every day
its_ash,2022-12-17,google-hangouts,is there a day yall wanna hang out? cuz i need to tell my boss which days i need off lol
bellebuddy,2022-12-17,google-hangouts,Give it some static electricity
kp,2022-12-17,google-hangouts,oh god
KnEx,2022-12-17,google-hangouts,throw it in the washer and then the dryer
Laeloria,2022-12-17,google-hangouts,can u make ur dog look like that
kp,2022-12-17,google-hangouts,it’s so round
kp,2022-12-17,google-hangouts,AHAHAH
Laeloria,2022-12-17,google-hangouts,
bellebuddy,2022-12-17,google-hangouts,That photos so good
bellebuddy,2022-12-17,google-hangouts,LMAOOOO
kp,2022-12-17,google-hangouts,I forgot I have this photo of her I’m dying
kp,2022-12-17,google-hangouts,No mb this is the side eye
Hyru,2022-12-17,google-hangouts,Dwayne the cock rock Johnson
CNsquared,2022-12-17,google-hangouts,I see it
KnEx,2022-12-17,google-hangouts,reminds me of the rock
kp,2022-12-17,google-hangouts,This is the side eye she’s gonna give you if you make a move
kp,2022-12-17,google-hangouts,🙁
Hyru,2022-12-17,google-hangouts,Fax no machine
bellebuddy,2022-12-17,google-hangouts,😞
Hyru,2022-12-17,google-hangouts,LMAOOOOOO
bellebuddy,2022-12-17,google-hangouts,Kait ur being used
kp,2022-12-17,google-hangouts,HAHAHAHAH
CNsquared,2022-12-17,google-hangouts,Eric going be trying to explain himself and go no no i was taking about a dog
bellebuddy,2022-12-17,google-hangouts,This is so awful 😭
KnEx,2022-12-17,google-hangouts,hes with you so he has access to your dog kait
bellebuddy,2022-12-17,google-hangouts,AHAHAHAHAHHA
kp,2022-12-17,google-hangouts,Eric with his dream woman
CNsquared,2022-12-17,google-hangouts,Im disappointed
kp,2022-12-17,google-hangouts,
bellebuddy,2022-12-17,google-hangouts,💀
CNsquared,2022-12-17,google-hangouts,Eric..
Hyru,2022-12-17,google-hangouts,😭 fr
kp,2022-12-17,google-hangouts,HAHAHAHAHAH
KnEx,2022-12-17,google-hangouts,little more context actually makes it better
KnEx,2022-12-17,google-hangouts,
kp,2022-12-17,google-hangouts,The fact that the context here is Eric doing my dog is sm worse
Hyru,2022-12-17,google-hangouts,LMAOOOOOOO
kp,2022-12-17,google-hangouts,This is perfect
kp,2022-12-17,google-hangouts,the hospital will have you steer clear of the pediatrics department
KnEx,2022-12-17,google-hangouts,
Hyru,2022-12-17,google-hangouts,Matt fr bout to ruin my career
kp,2022-12-17,google-hangouts,now we can dox him
Hyru,2022-12-17,google-hangouts,HAHAHAHAHAHAHAHHA
kp,2022-12-17,google-hangouts,YES
KnEx,2022-12-17,google-hangouts,i clipped it
kp,2022-12-17,google-hangouts,no you should have kept that
Hyru,2022-12-17,google-hangouts,Reducing carbon footprint
KnEx,2022-12-17,google-hangouts,homie deleted it
KnEx,2022-12-17,google-hangouts,bruh
Hyru,2022-12-17,google-hangouts,I am 💀
kp,2022-12-17,google-hangouts,HAH
CNsquared,2022-12-17,google-hangouts,Eric digging a grace here
kp,2022-12-17,google-hangouts,Yikes
CNsquared,2022-12-17,google-hangouts,Oi
KnEx,2022-12-17,google-hangouts,but like shes a minor for us
kp,2022-12-17,google-hangouts,Age don’t matter here eric is definitely the pedo
KnEx,2022-12-17,google-hangouts,cus like shes like 70 in dog years
KnEx,2022-12-17,google-hangouts,pedo
KnEx,2022-12-17,google-hangouts,or are you the pdeo
KnEx,2022-12-17,google-hangouts,is the dog the pedo
KnEx,2022-12-17,google-hangouts,but like which way does it go
KnEx,2022-12-17,google-hangouts,pedophilia
KnEx,2022-12-17,google-hangouts,thats like
kp,2022-12-17,google-hangouts,Plz don’t do my dog
Hyru,2022-12-17,google-hangouts,Not a suitable replacement ig
kp,2022-12-17,google-hangouts,she’s 13 years old
Hyru,2022-12-17,google-hangouts,Oh
KnEx,2022-12-17,google-hangouts,idk about doing a dog ngl
Hyru,2022-12-17,google-hangouts,Bella will be a suitable replacement
Hyru,2022-12-17,google-hangouts,Sorry
KnEx,2022-12-17,google-hangouts,thats terrifying
kp,2022-12-17,google-hangouts,plz don’t do that to my mom
KnEx,2022-12-17,google-hangouts,def
KnEx,2022-12-17,google-hangouts,its worse that eric said that to kait
KnEx,2022-12-17,google-hangouts,actually i do
KnEx,2022-12-17,google-hangouts,idk whats worse
Hyru,2022-12-17,google-hangouts,So long as it’s ur mom
KnEx,2022-12-17,google-hangouts,:(
CNsquared,2022-12-17,google-hangouts,^
kp,2022-12-17,google-hangouts,Idc what we do
kp,2022-12-17,google-hangouts,your mom
KnEx,2022-12-17,google-hangouts,and make sure i dont have any family stuff
KnEx,2022-12-17,google-hangouts,and req time off of work and stuff
KnEx,2022-12-17,google-hangouts,cus like plans
KnEx,2022-12-17,google-hangouts,what kinds of stuff did we wanna do like in the next few weeks
its_ash,2022-12-07,google-hangouts,that looks terrifying
Laeloria,2022-12-07,google-hangouts,its also one of my lockscreens now
kp,2022-12-07,google-hangouts,that scary
Laeloria,2022-12-07,google-hangouts,i could spin myself at full force without restraint
Laeloria,2022-12-07,google-hangouts,it was too functional actually
Laeloria,2022-12-07,google-hangouts,it was functional
kp,2022-12-07,google-hangouts,rico nasty and barely functioning carnival ride
Laeloria,2022-12-07,google-hangouts,i think there was also rico nasty
kp,2022-12-07,google-hangouts,was it just that ride
Laeloria,2022-12-07,google-hangouts,fun
kp,2022-12-07,google-hangouts,what was it for
kp,2022-12-07,google-hangouts,why did you guys have that
kp,2022-12-07,google-hangouts,LMFAOOOOO WHAT
Laeloria,2022-12-07,google-hangouts,and i spun myself so hard and so fast
Laeloria,2022-12-07,google-hangouts,so the spinny part was literally a small cage for you and another person
Laeloria,2022-12-07,google-hangouts,my school had a monkey business ride thing but it was like a more scuffed carnival version
kp,2022-12-07,google-hangouts,<@399016350946820097> that was our biggest L and funniest moment
kp,2022-12-07,google-hangouts,oh AHAHHAHA
Laeloria,2022-12-07,google-hangouts,monkey business
kp,2022-12-07,google-hangouts,what was that i forgot
Laeloria,2022-12-07,google-hangouts,almost as good as your after lunch at six flags suggestion
kp,2022-12-07,google-hangouts,im glad my after taco suggestion worked out😀
kp,2022-12-07,google-hangouts,that was also kinda fun tbh
Laeloria,2022-12-07,google-hangouts,without the homeless man yelling at us part
Laeloria,2022-12-07,google-hangouts,it was kinda fun
bellebuddy,2022-12-07,google-hangouts,LMAO
kp,2022-12-07,google-hangouts,"""Wow. Balboa Park has slipped into a dystopian abyss"" yeah actually"
kp,2022-12-07,google-hangouts,one did chase us ig
kp,2022-12-07,google-hangouts,kerry💀
kp,2022-12-07,google-hangouts,
Laeloria,2022-12-07,google-hangouts,good thing there was no daylight
bellebuddy,2022-12-07,google-hangouts,i saw the other nasty pics
bellebuddy,2022-12-07,google-hangouts,oh really
Laeloria,2022-12-07,google-hangouts,i dont think we had pics of it
bellebuddy,2022-12-07,google-hangouts,no
bellebuddy,2022-12-07,google-hangouts,i refused to see massive piss amounts in the daylight
bellebuddy,2022-12-07,google-hangouts,but not in person
bellebuddy,2022-12-07,google-hangouts,and sent photos
bellebuddy,2022-12-07,google-hangouts,yeah you guys raved about it for days
Laeloria,2022-12-07,google-hangouts,we should lock her in that bathroom
Laeloria,2022-12-07,google-hangouts,lame
CNsquared,2022-12-07,google-hangouts,she wouldnt go into the mens to look
Laeloria,2022-12-07,google-hangouts,it was pretty incredible
Laeloria,2022-12-07,google-hangouts,man did u get to see how much piss there was?
bellebuddy,2022-12-07,google-hangouts,Round 2 round 2
kp,2022-12-07,google-hangouts,so much piss
CNsquared,2022-12-07,google-hangouts,absolute fever dream
CNsquared,2022-12-07,google-hangouts,round 2 next summer
kp,2022-12-07,google-hangouts,that was the weirdest night of my life
Laeloria,2022-12-07,google-hangouts,
Laeloria,2022-12-04,google-hangouts,went up to like 13 or 14
Laeloria,2022-12-04,google-hangouts,shrinky dink
CNsquared,2022-12-04,google-hangouts,
Laeloria,2022-12-04,google-hangouts,and had to resummon him repeatedly
Laeloria,2022-12-04,google-hangouts,i guess he was letting jesus take the wheel
KnEx,2022-12-04,google-hangouts,why
Laeloria,2022-12-04,google-hangouts,bruh my friend did like the cross prayer thing 11 times while driving today
Laeloria,2022-12-04,google-hangouts,ngl all of us prob would have low profile
Laeloria,2022-12-04,google-hangouts,low profile
KnEx,2022-12-04,google-hangouts,put em together and you got fun sized
KnEx,2022-12-04,google-hangouts,fun and small
KnEx,2022-12-04,google-hangouts,ive never heard of them
Laeloria,2022-12-04,google-hangouts,u got the second half down
bellebuddy,2022-12-04,google-hangouts,Those were very fun and small
its_ash,2022-12-04,google-hangouts,"i never had those growing up lol, i remember begging for those lol"
its_ash,2022-12-04,google-hangouts,:)
CNsquared,2022-12-04,google-hangouts,Thanks ashley
CNsquared,2022-12-04,google-hangouts,Ok
CNsquared,2022-12-04,google-hangouts,What the hell
Laeloria,2022-12-04,google-hangouts,then heat makes it smaller and hard
Laeloria,2022-12-04,google-hangouts,isnt it one of those things that you draw on
its_ash,2022-12-04,google-hangouts,I read that wrong lol
CNsquared,2022-12-04,google-hangouts,Man wont tell me
kp,2022-12-04,google-hangouts,some kind of craft ig why
CNsquared,2022-12-04,google-hangouts,Hey guys whats a shrinky dink
bellebuddy,2022-12-03,google-hangouts,Matt?
bellebuddy,2022-12-03,google-hangouts,What
KnEx,2022-12-03,google-hangouts,in which case they might rather try to deepthroat the mic over frank
KnEx,2022-12-03,google-hangouts,unless they know that the mic is really good
Laeloria,2022-12-03,google-hangouts,fr
KnEx,2022-12-03,google-hangouts,he'll bring them more satisfaction anyways
KnEx,2022-12-03,google-hangouts,and then say that instead they can have frank
KnEx,2022-12-03,google-hangouts,and that man gave it away without permission
KnEx,2022-12-03,google-hangouts,go back to the person she gave it to and say that its actually yours
CNsquared,2022-12-03,google-hangouts,eric moment
CNsquared,2022-12-03,google-hangouts,eruc ninebt
CNsquared,2022-12-03,google-hangouts,she is such a forehead
KnEx,2022-12-03,google-hangouts,or she couldve gave it to you
KnEx,2022-12-03,google-hangouts,she would sound so much better if she used it
CNsquared,2022-12-03,google-hangouts,for reall
KnEx,2022-12-03,google-hangouts,and herself
KnEx,2022-12-03,google-hangouts,man is trolling you
CNsquared,2022-12-03,google-hangouts,i did not know
KnEx,2022-12-03,google-hangouts,did you know she had it?
KnEx,2022-12-03,google-hangouts,why
CNsquared,2022-12-03,google-hangouts,she never used it
KnEx,2022-12-03,google-hangouts,or did she
KnEx,2022-12-03,google-hangouts,why didnt she use it
KnEx,2022-12-03,google-hangouts,lmao
CNsquared,2022-12-03,google-hangouts,like the yeti brand
CNsquared,2022-12-03,google-hangouts,its a blue mic
KnEx,2022-12-03,google-hangouts,did it look fancy
CNsquared,2022-12-03,google-hangouts,*ayo guys yall trying to do secret santa*
KnEx,2022-12-03,google-hangouts,shouldve done your research bro
KnEx,2022-12-03,google-hangouts,i mean whos gonna go above like $100 for a secret santa anyways
bellebuddy,2022-12-03,google-hangouts,I thought it was cheaper since I got it from secret Santa tho 💀💀
bellebuddy,2022-12-03,google-hangouts,So it was just like whatever
bellebuddy,2022-12-03,google-hangouts,We didn’t have a budget for our secret Santa last year
bellebuddy,2022-12-03,google-hangouts,Idk
KnEx,2022-12-03,google-hangouts,why are they rich
bellebuddy,2022-12-03,google-hangouts,HDHHSJS
KnEx,2022-12-03,google-hangouts,what are these secret santas
CNsquared,2022-12-03,google-hangouts,she is so stupid
KnEx,2022-12-03,google-hangouts,what
CNsquared,2022-12-03,google-hangouts,so confused
KnEx,2022-12-03,google-hangouts,bro
Laeloria,2022-12-03,google-hangouts,broo
CNsquared,2022-12-03,google-hangouts,im actually
CNsquared,2022-12-03,google-hangouts,she got it from another secret santa
CNsquared,2022-12-03,google-hangouts,dude
Laeloria,2022-12-03,google-hangouts,whered she get it
Laeloria,2022-12-03,google-hangouts,huuuh
KnEx,2022-12-03,google-hangouts,who did she give the $300 mic to
CNsquared,2022-12-03,google-hangouts,but its a xlr vocal condenser mic
KnEx,2022-12-03,google-hangouts,bro what
CNsquared,2022-12-03,google-hangouts,she thought it was a karokee mic
CNsquared,2022-12-03,google-hangouts,cause she didnt know how much it was worth
CNsquared,2022-12-03,google-hangouts,a 300 dollar mic
CNsquared,2022-12-03,google-hangouts,gave
CNsquared,2022-12-03,google-hangouts,and accidently
KnEx,2022-12-03,google-hangouts,did she try to give you milk
CNsquared,2022-12-03,google-hangouts,we had a 10 dollar secret santa
Laeloria,2022-12-03,google-hangouts,damn
KnEx,2022-12-03,google-hangouts,what did she do
CNsquared,2022-12-03,google-hangouts,STUPID
CNsquared,2022-12-03,google-hangouts,LIKE ERIC LEVEL
bellebuddy,2022-12-03,google-hangouts,NAURRR
CNsquared,2022-12-03,google-hangouts,MAN DID THE FATEST STUPID
CNsquared,2022-12-03,google-hangouts,BRO
CNsquared,2022-11-26,google-hangouts,Facts bro
KnEx,2022-11-26,google-hangouts,never hot
KnEx,2022-11-26,google-hangouts,mans not hot
Laeloria,2022-11-26,google-hangouts,a man
KnEx,2022-11-26,google-hangouts,the man
bellebuddy,2022-11-26,google-hangouts,im the man
bellebuddy,2022-11-26,google-hangouts,no im not the gf
bellebuddy,2022-11-26,google-hangouts,excuse me
KnEx,2022-11-26,google-hangouts,gf is just another word for hoe
KnEx,2022-11-26,google-hangouts,you must be his side hoe
KnEx,2022-11-26,google-hangouts,theres only one hoe tho
KnEx,2022-11-26,google-hangouts,im his hoe and his pimp
bellebuddy,2022-11-26,google-hangouts,no sorry im the man
bellebuddy,2022-11-26,google-hangouts,ur the hoe im the gf
bellebuddy,2022-11-26,google-hangouts,that works
bellebuddy,2022-11-26,google-hangouts,uh still the gf
KnEx,2022-11-26,google-hangouts,what are you then man?
KnEx,2022-11-26,google-hangouts,yeah im his hoe
bellebuddy,2022-11-26,google-hangouts,for being right
bellebuddy,2022-11-26,google-hangouts,he just called you a hoe
KnEx,2022-11-26,google-hangouts,lmaoooooooooo
CNsquared,2022-11-26,google-hangouts,The broth was like condensed meat fat
CNsquared,2022-11-26,google-hangouts,The meat and noodles after dipping it you hoe
KnEx,2022-11-26,google-hangouts,what part of it tasted like pho then lmfaooo
CNsquared,2022-11-26,google-hangouts,That broth not supposed
CNsquared,2022-11-26,google-hangouts,That not the point
CNsquared,2022-11-26,google-hangouts,THAT DIDNT AIYAH
KnEx,2022-11-26,google-hangouts,i dont think any of us would say it tasted like pho lol
KnEx,2022-11-26,google-hangouts,everyone tried it
bellebuddy,2022-11-26,google-hangouts,thanks matt
bellebuddy,2022-11-26,google-hangouts,now i see
KnEx,2022-11-26,google-hangouts,he told you lies
bellebuddy,2022-11-26,google-hangouts,or the equivalent to
CNsquared,2022-11-26,google-hangouts,Jdjsjsjd
bellebuddy,2022-11-26,google-hangouts,you told me you had three bowls of pho
KnEx,2022-11-26,google-hangouts,in the beginning idk how you would get spicy miso broth to taste like pho
CNsquared,2022-11-26,google-hangouts,Was a dipping sauce
CNsquared,2022-11-26,google-hangouts,Like
CNsquared,2022-11-26,google-hangouts,It
CNsquared,2022-11-26,google-hangouts,Ill give you that the broth no taste no like pho
bellebuddy,2022-11-26,google-hangouts,rip
bellebuddy,2022-11-26,google-hangouts,damn
KnEx,2022-11-26,google-hangouts,his taste buds off
CNsquared,2022-11-26,google-hangouts,It
CNsquared,2022-11-26,google-hangouts,Wrong
bellebuddy,2022-11-26,google-hangouts,theres something wrong with him
KnEx,2022-11-26,google-hangouts,nah
KnEx,2022-11-26,google-hangouts,nah
CNsquared,2022-11-26,google-hangouts,Bad
KnEx,2022-11-26,google-hangouts,nah
CNsquared,2022-11-26,google-hangouts,Ok
bellebuddy,2022-11-26,google-hangouts,damn
bellebuddy,2022-11-26,google-hangouts,he kept telling me it tasted like pho
KnEx,2022-11-26,google-hangouts,yeah
bellebuddy,2022-11-26,google-hangouts,oh really
KnEx,2022-11-26,google-hangouts,it did not taste pleasing ngl
its_ash,2022-11-26,google-hangouts,It tasted like when food goes bad
Laeloria,2022-11-26,google-hangouts,it was so sour
CNsquared,2022-11-26,google-hangouts,You consumed like meat fat
KnEx,2022-11-26,google-hangouts,it was so bad lol
CNsquared,2022-11-26,google-hangouts,For very long
CNsquared,2022-11-26,google-hangouts,Meat soakage
CNsquared,2022-11-26,google-hangouts,Bro you had it after
KnEx,2022-11-26,google-hangouts,i like sweet
Laeloria,2022-11-26,google-hangouts,mine became super sweet
KnEx,2022-11-26,google-hangouts,like i didnt really taste it in the stuff that i cooked in it but when i tried it by itself it was good
KnEx,2022-11-26,google-hangouts,i liked mine actually
Laeloria,2022-11-26,google-hangouts,mine was solid udon
KnEx,2022-11-26,google-hangouts,nah bro
KnEx,2022-11-26,google-hangouts,it was like
KnEx,2022-11-26,google-hangouts,it did not taste like pho
KnEx,2022-11-26,google-hangouts,i cant get over how he thought that tasted like pho
KnEx,2022-11-26,google-hangouts,shouldve taken a picture of alex's cursed broth
Laeloria,2022-11-26,google-hangouts,just curious
KnEx,2022-11-26,google-hangouts,why?
KnEx,2022-11-26,google-hangouts,nah
Laeloria,2022-11-26,google-hangouts,yeah
KnEx,2022-11-26,google-hangouts,you mean the shabu?
Laeloria,2022-11-26,google-hangouts,did u guys take a pic of our food
kp,2022-11-26,google-hangouts,I do look terrifying there
KnEx,2022-11-26,google-hangouts,that is most unfortunate
bellebuddy,2022-11-26,google-hangouts,AABABSBHAHSHA
CNsquared,2022-11-26,google-hangouts,Jsbajskdjgdh
CNsquared,2022-11-26,google-hangouts,And its explicit
CNsquared,2022-11-26,google-hangouts,I tried sending a pic of kait
CNsquared,2022-11-26,google-hangouts,
KnEx,2022-11-26,google-hangouts,homie was not wet at all
Laeloria,2022-11-26,google-hangouts,i just chugged an entire bottle of water
Laeloria,2022-11-26,google-hangouts,i really empathize with namor
KnEx,2022-11-26,google-hangouts,were at the food court br
its_ash,2022-11-25,google-hangouts,Oki
CNsquared,2022-11-25,google-hangouts,Jenny says she can new years btw
Laeloria,2022-11-24,google-hangouts,👍
CNsquared,2022-11-24,google-hangouts,Dope
kp,2022-11-24,google-hangouts,my mom told me to come home so I come home now👍
kp,2022-11-22,google-hangouts,Overwatch is terrifying
KnEx,2022-11-22,google-hangouts,you can play overwatch with kaori
kp,2022-11-22,google-hangouts,I don’t want to do nothing for 5 days
kp,2022-11-22,google-hangouts,If I tested negative on Friday could I come🧍‍♀️
CNsquared,2022-11-19,google-hangouts,You right
Laeloria,2022-11-19,google-hangouts,we can compare in a few days
Laeloria,2022-11-19,google-hangouts,my forehead is covered
CNsquared,2022-11-19,google-hangouts,
CNsquared,2022-11-19,google-hangouts,My forehead is almost covered
CNsquared,2022-11-19,google-hangouts,No clue
KnEx,2022-11-19,google-hangouts,who has the biggest forehead in our group
CNsquared,2022-11-09,google-hangouts,
Laeloria,2022-11-09,google-hangouts,ok i dont trust nerdy white men with long blond hair
Laeloria,2022-11-09,google-hangouts,vikings arent real
KnEx,2022-11-09,google-hangouts,modern day white dudes
Hyru,2022-11-09,google-hangouts,thats somewhat valid
Hyru,2022-11-09,google-hangouts,acc
CNsquared,2022-11-09,google-hangouts,vikings
Hyru,2022-11-09,google-hangouts,^^^
CNsquared,2022-11-09,google-hangouts,what about like
KnEx,2022-11-09,google-hangouts,change my mind
KnEx,2022-11-09,google-hangouts,white dudes are not meant to have long hair
Hyru,2022-11-09,google-hangouts,or any white dudes with long hair
Hyru,2022-11-09,google-hangouts,seeing chance
CNsquared,2022-11-09,google-hangouts,you dont like man?
CNsquared,2022-11-09,google-hangouts,damn calling her out like that
Laeloria,2022-11-09,google-hangouts,liar
